0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.625	0.09375	0	0	0
0.25	0.09375	0.09375	0.03125	0
0.5	0.21875	0.03125	0	0
0.34375	0.125	0.03125	0	0
0.59375	0.125	0	0	0
0.25	0.09375	0.09375	0.03125	0
0.46875	0.03125	0	0	0
0.40625	0.15625	0.03125	0	0
0.59375	0.125	0	0	0
0.40625	0.15625	0.03125	0	0
0.34375	0	0	0	0
0.5	0.1875	0.03125	0	0
0.5	0.0625	0	0	0
0.5	0	0	0	0
0.75	0.28125	0.03125	0	0
0.5	0	0	0	0
0.5	0.21875	0.03125	0	0
0.375	0.03125	0.03125	0	0
0.3125	0.09375	0.03125	0	0
0.375	0.1875	0.09375	0.09375	0
0.5625	0.03125	0.03125	0	0
0.375	0.03125	0.03125	0	0
0.375	0.03125	0.03125	0	0
0.34375	0.1875	0.03125	0	0
0.40625	0.21875	0.03125	0	0
